FID,EndStationID,BUS_DIST,METRO_DIST,RAIL_DIST,CAZ_DIST,RetailCoverS,RetailRatio,ResCoverS,ResidentRatio,ParkCoverS,ParkRatio,CommerCoverS,CommerRatio,MetroCommu,BusCommute,Deprivatio,AllusualRe,JobDensity,StudentRat,Deprivatio,NoCar,OfficeWork,MetroCommu,BusCommute,CarorVanCo,CycleCommu,RoadDen,POPDEN,counts,count_ratio
320,479,44.82009585,161.2942687,225.9669721,6188.088229,38267.10156,0.010860198,150446.2031,0.005797283,16129.79688,0.00138807,7008.222168,0.001589369,0.311518325,0.73298429,0.52419355,1633,0.921236291,0.051844467,0.052419355,0.744594595,0.233925291,0.311518325,0.073298429,0.130890052,0.143979058,0.134893705,0.009939745,11953,0.001412435
245,480,60.9078355,53.759731,4.082761916,3874.730677,11778.2002,0.003342651,191901.25,0.007394708,46641.46875,0.00401379,14817.73633,0.003360461,0.26875,0.9625,0.88235294,2479,0.540682415,0.319335083,0.088235294,0.547479484,0.258168616,0.26875,0.090625,0.2296875,0.0734375,0.017496129,0.015859741,16338,0.001930592
482,481,94.68585587,124.3007111,147.7443939,6793.593117,22455,0.006372726,89489.48438,0.003448381,122128.4453,0.010509917,207.7798615,4.71216E-05,0.29666253,0.99378882,0.3165563,1917,0.752600297,0.107726597,0.031605563,0.52851711,0.251956182,0.296066253,0.099378882,0.215320911,0.060041408,0.122976669,0.013377173,8803,0.001040213
124,482,79.77870124,64.01474524,215.7895836,7192.741881,25907.59961,0.007352573,416151.875,0.016035965,13427.03125,0.00115548,2249.666748,0.000510194,0.215469613,0.55248619,0.24118738,1082,0.813891362,0.071237756,0.024118738,0.553271028,0.16728281,0.215469613,0.055248619,0.149171271,0.044198895,0.016709458,0.005724502,11162,0.001318966
718,483,18.95897526,549.5418,560.7543077,7477.030748,24107.69922,0.006841761,142617.3594,0.005495607,18497.4375,0.00159182,0,0,0.245762712,0.15423729,0.91454273,1856,0.88740458,0.065839695,0.091454273,0.632132132,0.254310345,0.245762712,0.150423729,0.150423729,0.082627119,0.028137814,0.020204949,8159,0.000964114
451,484,19.52640579,455.939511,471.6624347,7987.168999,2402.360107,0.000681789,419919.25,0.016181137,61403.99219,0.005284198,16491.02344,0.003739939,0.221698113,0.136792453,0.9336288,1566,0.839069317,0.083373728,0.093306288,0.534274194,0.270753512,0.221698113,0.136792453,0.240566038,0.054245283,0.035438448,0.015495754,5462,0.000645421
670,485,177.6569587,630.364405,636.2838025,2141.643184,27534.90039,0.007814401,1047.63147,4.03694E-05,59840.08203,0.005149614,12070.42969,0.002737409,0.179166667,0.141666667,0.6379822,1689,0.84119403,0.100895522,0.06379822,0.635155096,0.284191829,0.179166667,0.141666667,0.225,0.189583333,0.022161016,0.013147129,6200,0.000732627
327,486,110.6715672,888.086028,433.054837,7412.017062,46974.39844,0.013331327,261650.1094,0.010082406,8608.015625,0.000740774,1157.864136,0.000262588,0.2564972,0.127118644,0.9225564,1586,0.784801614,0.129791527,0.090225564,0.681887367,0.223203026,0.200564972,0.127118644,0.149717514,0.13559322,0.028114938,0.0168593,14000,0.00165432
296,487,72.64785996,259.0688684,277.0739727,4618.374453,8494.910156,0.002410854,288359.5,0.011111624,33933.45313,0.002920186,2365.986328,0.000536573,,,,,,,,,,,,,,0.018527225,,5455,0.000644594
273,488,62.41802022,1039.919047,334.9218552,7961.203448,23086,0.006551803,458747.125,0.017677328,35220.22266,0.003030921,22944.57031,0.005203516,0.282952548,0.77328647,0.54744526,2429,0.728006457,0.097659403,0.054744526,0.705454545,0.234252779,0.282952548,0.077328647,0.198594025,0.098418278,0.061343725,0.01813227,8454,0.000998973
404,489,186.550174,508.5352785,537.4507897,7451.894167,50504,0.014333028,180260.2969,0.006946137,6009.772461,0.000517179,101620.5234,0.023046149,0.17947176,0.129485179,0.749182,2519,0.83351469,0.094668118,0.07491082,0.715814507,0.254466058,0.179407176,0.129485179,0.173166927,0.067082683,0.039066935,0.02771095,4939,0.000583621
675,490,76.77314589,599.4415726,632.6084479,2280.697609,99621.79688,0.028272651,483352.4063,0.018625466,13962.94531,0.001201599,308661.2813,0.07000017,,,,,,,,,,,,,,0.060256447,,4118,0.000486606
629,491,50.12241537,369.4418598,380.9859133,7977.939064,125362,0.035577717,493025.5,0.018998208,23217.4375,0.001998006,2266.494873,0.00051401,,,,,,,,,,,,,,0.028469383,,10829,0.001279617
335,492,15.50602174,85.4335476,83.02971455,5723.992156,11683.5,0.003315776,930.5151367,3.58564E-05,80893.07813,0.006961356,8904.223633,0.002019357,,,,,,,,,,,,,,0.017280085,,16500,0.001949734
759,494,152.4933504,148.7850022,214.053444,611.4181137,48490.5,0.013761597,189685.5,0.007309327,22204.87109,0.001910868,0,0,0.39144776,0.5971493,0.246358,1550,0.782475019,0.112221368,0.020460358,0.77992278,0.216129032,0.391044776,0.059701493,0.146268657,0.032835821,0.050956675,0.004389092,2393,0.000282771
489,495,84.94121884,444.3200275,157.0393282,5085.870579,18609.30078,0.005281317,387701.5,0.014939661,194435.2031,0.016732367,14320.44043,0.003247681,0.3259497,0.13958811,0.51529791,1526,0.760454002,0.094982079,0.051529791,0.64847512,0.286369594,0.302059497,0.139588101,0.203661327,0.098398169,0.05757616,0.023385087,11318,0.0013374
624,496,170.2865539,281.0640579,232.6806299,6616.97826,25664.80078,0.007283667,297642.9063,0.01146935,86619.78906,0.007454175,3484.816895,0.000790309,0.221698113,0.136792453,0.9336288,1566,0.839069317,0.083373728,0.093306288,0.534274194,0.270753512,0.221698113,0.136792453,0.240566038,0.054245283,0.041554344,0.015495754,5291,0.000625215
654,497,114.2476857,196.9117601,196.1556163,3341.13785,21698,0.006157889,466733.1563,0.017985061,28877.60547,0.002485099,17980.10938,0.004077644,0.311411992,0.143133462,0.1471383,1770,0.554705088,0.146330482,0.140710383,0.68715847,0.292090395,0.311411992,0.143133462,0.201160542,0.058027079,0.075553554,0.034610249,4550,0.000537654
196,498,33.14464856,33.82291361,41.90509342,1042.02488,62387.60156,0.017705592,445774.5938,0.017177445,25508.74805,0.002195188,434230.5625,0.098477571,0.36724963,0.181818,0.859375,2200,0.728100911,0.105115627,0.0859375,0.618464961,0.285909091,0.367249603,0.108108108,0.157392687,0.100158983,0.225870073,0.010411519,8797,0.001039504
680,499,86.69282156,679.7246044,432.4696368,4144.513632,56794.39844,0.016118242,341792.9375,0.013170624,32842.83984,0.002826332,91675.78906,0.020790819,,,,,,,,,,,,,,0.044167194,,10177,0.001202573
407,500,27.94780539,368.4948868,243.7627777,3541.33106,30157,0.008558552,252014.3594,0.009711103,16056.93555,0.0013818,116024.4922,0.026312773,0.228287841,0.96774194,0.65956,1389,0.732747804,0.110414053,0.06500956,0.726755218,0.290136789,0.228287841,0.096774194,0.141439206,0.121588089,0.081212337,0.0099263,13232,0.001563569
463,501,58.51819856,479.9338291,324.6037328,4996.673833,47152.19922,0.013381787,371917.4063,0.014331438,25907.93555,0.00222954,365213.5,0.082825442,0.23774918,0.139344262,0.11946927,1398,0.868992248,0.062015504,0.119469027,0.589010989,0.261802575,0.237704918,0.139344262,0.172131148,0.054644809,0.044980602,0.016853234,7551,0.000892269
163,502,179.1207753,744.5565442,566.8250352,5845.733774,41366.39844,0.011739778,9634.329102,0.000371249,30069.85156,0.002587699,2249.666748,0.000510194,0.179166667,0.141666667,0.6379822,1689,0.84119403,0.100895522,0.06379822,0.635155096,0.284191829,0.179166667,0.141666667,0.225,0.189583333,0.067749085,0.013147129,17966,0.002122965
423,503,23.75548329,350.6573257,336.9966601,5838.620015,3122.340088,0.00088612,493523.4688,0.019017397,18160.60547,0.001562834,8619.19043,0.001954715,0.32325581,0.75134168,0.42758621,1978,0.903927069,0.051192146,0.042758621,0.751388889,0.282608696,0.302325581,0.075134168,0.119856887,0.150268336,0.031894976,0.01228577,19222,0.002271382
769,504,48.5627031,912.2048162,348.1669381,1795.722816,0,0,421383.5938,0.016237564,0,0,0,0,,,,,,,,,,,,,,0.013868521,,2337,0.000276153
657,505,39.75811577,707.5786033,689.0113061,4188.388431,29488,0.00836869,544488.4375,0.020981277,83252.90625,0.007164434,13152.75488,0.002982865,0.281847134,0.152866242,0.5934659,2461,0.72118772,0.108203322,0.059340659,0.642699115,0.255180821,0.281847134,0.152866242,0.197452229,0.095541401,0.114359496,0.025231507,8299,0.000980657
389,506,142.1366821,354.4264421,359.1262235,7413.011173,26453.59961,0.007507528,19289.49609,0.0007433,19468.8457,0.001675416,5185.925293,0.001176097,0.225352113,0.114688129,0.6881898,2022,0.736015085,0.099937146,0.068801898,0.769230769,0.245796241,0.225352113,0.114688129,0.124748491,0.068410463,0.039276899,0.022093535,11775,0.001391401
633,507,176.8532359,277.7258383,341.4111752,4725.096799,20418.69922,0.005794824,390106.0625,0.015032318,25989.73828,0.00223658,1933.294434,0.000438445,0.275142315,0.79696395,0.79763663,1810,0.885985748,0.064133017,0.079763663,0.681350954,0.291160221,0.275142315,0.079696395,0.140417457,0.161290323,0.00765001,0.017064948,4201,0.000496414
164,508,64.40116462,478.609611,432.8899349,7893.405629,20952.09961,0.005946203,18568.88477,0.000715532,38934.21094,0.003350533,14049.63965,0.003186267,0.1796887,0.99778271,0.6755394,1846,0.890625,0.0609375,0.067055394,0.688856729,0.244312026,0.179600887,0.099778271,0.168514412,0.110864745,0.019179869,0.015446208,15548,0.001837241
56,509,38.77371053,93.75063244,83.76023739,175.6568309,25974.90039,0.007371673,418907.75,0.01614216,13778.96289,0.001185766,17404.10938,0.003947015,0.146341463,0.7317732,0.1213592,1382,0.90015361,0.067588326,0.001213592,0.703523694,0.148335745,0.146341463,0.073170732,0.092682927,0.12195122,0.019811146,0.006109873,6229,0.000736054
186,510,16.47767747,4.352491216,46.3114053,3758.887032,7469.049805,0.002119715,213743.5469,0.008236378,8387.670898,0.000721812,45526.24219,0.010324731,0.456193353,0.321148,0.18735363,1597,0.779267203,0.138516533,0.018735363,0.661214953,0.207263619,0.456193353,0.03021148,0.102719033,0.099697885,0.063713138,0.003677091,13666,0.001614853
555,511,55.68659868,948.7729598,154.490448,4299.449725,55629.69922,0.0157877,438704.625,0.016905011,131281.7813,0.011297619,14243.74414,0.003230287,0.26127932,0.7675962,0.96715328,1670,0.840546697,0.067577828,0.096715328,0.687725632,0.280838323,0.260127932,0.076759062,0.185501066,0.061833689,0.007775944,0.034000526,14771,0.001745426
408,512,47.85277057,643.1656478,277.8459763,6909.97929,43164.19922,0.012249993,258344.5781,0.009955031,55104.63672,0.004742099,2111.002197,0.000478747,0.17277889,0.17277889,0.3784878,2013,0.707938389,0.227488152,0.037804878,0.687272727,0.232985594,0.172707889,0.172707889,0.172707889,0.130063966,0.019395933,0.018404654,16318,0.001928228
326,513,33.18658944,634.7068386,274.2919029,4465.116561,32470.80078,0.009215208,274525.625,0.01057855,162345.2656,0.013970827,42603.07031,0.009661795,0.24455258,0.9443993,0.1175747,1606,0.779967159,0.122331691,0.100175747,0.65849387,0.257160648,0.244552058,0.094430993,0.16464891,0.072639225,0.051447876,0.017578661,7764,0.000917439
381,514,77.27396802,354.6555056,361.5459255,8156.710383,37954,0.010771339,324868.125,0.012518444,192505.9844,0.016566345,16912.82031,0.003835597,0.192634561,0.73654391,0.969697,1668,0.922594142,0.050209205,0.00969697,0.680437424,0.211630695,0.192634561,0.073654391,0.178470255,0.062322946,0.09637921,0.004926942,11124,0.001314476
442,515,237.0092476,717.6168516,320.8373374,4751.80015,25654.69922,0.0072808,306194.4688,0.011798875,30154.1543,0.002594954,478.4535828,0.000108507,0.216145833,0.166666667,0.42746114,1840,0.857305287,0.080159181,0.042746114,0.604681404,0.208695652,0.216145833,0.166666667,0.1640625,0.091145833,0.030099104,0.011811998,4177,0.000493578
338,516,37.50282275,95.22185629,102.5779519,7574.64533,63.73799896,1.80888E-05,216177.3438,0.008330162,31918.19531,0.002746761,40561.00781,0.009198684,0.346361186,0.1711593,0.192874,2650,0.739959156,0.160653506,0.100928074,0.671296296,0.28,0.346361186,0.17115903,0.168463612,0.049865229,0.038519518,0.021985381,5936,0.000701432
337,517,28.5140066,811.4198537,798.5521829,6133.574451,10794.5,0.003063477,137663.375,0.00530471,169908.4063,0.014621682,5408.044434,0.001226471,0.258,0.144,0.4517745,1955,0.815436242,0.091442953,0.045177045,0.583333333,0.255754476,0.258,0.144,0.142,0.176,0.097509909,0.015650842,7333,0.000866509
702,518,53.95499301,436.7981523,426.0580687,1330.491013,16550.5,0.004697029,467409.6875,0.01801113,36731.44922,0.003160971,17410.18164,0.003948392,0.24125232,0.14184788,0.5522289,2157,0.875,0.089028777,0.055222089,0.606498195,0.251738526,0.241252302,0.141804788,0.228360958,0.130755064,0.057068408,0.013580248,6896,0.000814871
725,519,113.383065,436.8101681,435.7802549,3206.73396,4499.169922,0.001276864,94689.83594,0.003648771,62403.77734,0.005370236,0,0,0.27644494,0.11123596,0.98865478,1882,0.827203736,0.083479276,0.098865478,0.618122977,0.236450584,0.276404494,0.101123596,0.238202247,0.056179775,0.060766411,0.017793765,1767,0.000208799
720,520,173.0130601,459.8104405,483.87667,8268.856884,23714,0.00673003,70424.36719,0.002713727,407492.5,0.035067281,0,0,0.31886792,0.9643659,0.4853129,1758,0.727683616,0.170056497,0.04853129,0.718670077,0.271331058,0.301886792,0.096436059,0.132075472,0.132075472,0.05758384,0.013317863,7223,0.000853511
201,521,253.2376007,1028.972297,1016.143305,8064.118321,25817.19922,0.007326917,10211.58789,0.000393493,8600.376953,0.000740116,14049.63965,0.003186267,0.17714531,0.12681638,0.39614561,2557,0.84861029,0.077468953,0.039614561,0.531847134,0.296050059,0.177014531,0.12681638,0.183619551,0.186261559,0.20262317,0.004438159,10635,0.001256692
349,522,36.08032298,197.5484487,191.3329904,5649.682876,26752.59961,0.007592384,258465.9688,0.009959708,51600.96875,0.004440586,206418.1563,0.046812823,0.333333333,0.77625571,0.29968454,1791,0.91209564,0.049226442,0.029968454,0.480252765,0.244556114,0.333333333,0.077625571,0.173515982,0.194063927,0.022131715,0.00941582,8773,0.001036668
427,523,56.27891457,52.11065214,54.63360946,4387.368931,95484.89844,0.0270986,261986.3906,0.010095364,95132.46094,0.008186744,67207.57031,0.015241761,0.264661654,0.16842153,0.142118863,2442,0.863026377,0.081443776,0.142118863,0.560880829,0.272317772,0.264661654,0.168421053,0.254135338,0.033082707,0.018386505,0.013376991,2795,0.000330273
375,524,261.9363966,312.4586239,317.2382954,6110.97159,18221.40039,0.005171231,272912.5938,0.010516394,23917.16797,0.002058222,7571.425293,0.001717096,0.21969697,0.128787879,0.29792746,1472,0.803309994,0.091024825,0.029792746,0.746460746,0.179347826,0.21969697,0.128787879,0.090909091,0.128787879,0.0116183,0.014218715,11943,0.001411253
780,525,253.6998918,738.9612453,283.8441698,4532.826609,0,0,0,0,0,0,0,0,0.1534991,0.289772727,0.3257186,1500,0.751387347,0.096559378,0.030257186,0.645801527,0.234666667,0.153409091,0.289772727,0.105113636,0.099431818,0.000130888,0.009917684,4496,0.000531273
333,526,35.80523432,557.166945,540.3124473,7955.90308,9343.610352,0.002651715,132302.2656,0.005098126,35890.53125,0.003088605,5698.310547,0.001292299,0.438325991,0.35242291,0.15857284,2067,0.697252747,0.215384615,0.015857284,0.679563492,0.219641993,0.438325991,0.035242291,0.145374449,0.070484581,0.174191573,0.005863186,3636,0.000429651
581,527,116.5762385,211.6173029,185.3353244,7578.301759,23466.30078,0.006659733,276875.5938,0.010669104,44693.59766,0.003846164,219833.2031,0.049855173,0.257861635,0.14159434,0.5718851,1741,0.846405229,0.073856209,0.057180851,0.590425532,0.182653647,0.257861635,0.141509434,0.210691824,0.059748428,0.039990076,0.017171738,7057,0.000833896
16,528,149.8066759,189.6893388,217.1453506,8659.052602,20804.80078,0.005904399,126322.2109,0.004867691,41604.52344,0.00358033,10819.48242,0.002453711,0.198529412,0.58823529,0.2869445,1197,0.789473684,0.116491228,0.028694405,0.61815562,0.227234754,0.198529412,0.058823529,0.132352941,0.069852941,0.023161918,0.002305187,5123,0.000605363
5,529,48.75258059,821.3195787,808.9257664,4664.79098,77017.79688,0.021857639,268715.1875,0.010354651,11349.55762,0.000976701,1879.359985,0.000426213,0.28144796,0.9522624,0.681458,1371,0.891927952,0.062708472,0.0681458,0.545166403,0.161196207,0.208144796,0.095022624,0.149321267,0.117647059,0.051521779,0.009738403,10387,0.001227387
703,530,98.94831124,238.6040361,221.0351059,6071.916121,553.335022,0.000157036,413445.0938,0.015931662,17873.85938,0.001538158,6736.455566,0.001527736,0.23778516,0.17426711,0.9212283,2235,0.698675497,0.241721854,0.09212283,0.618666667,0.274720358,0.237785016,0.174267101,0.226384365,0.057003257,0.054575571,0.0180435,3198,0.000377894
336,531,102.7586344,861.119658,851.5678215,7779.940485,40402.30078,0.011466167,222430.9063,0.008571136,9134.703125,0.000786098,392.3319397,8.89755E-05,0.22627397,0.146118721,0.6897436,1610,0.786986832,0.109992254,0.060897436,0.611556982,0.272049689,0.226027397,0.146118721,0.189497717,0.148401826,0.044027392,0.028949929,10803,0.001276544
697,532,26.479575,50.37502916,93.72648385,1524.974193,45857.5,0.013014352,20193.50195,0.000778135,33030.76563,0.002842504,360028.5625,0.081649569,0.39144776,0.5971493,0.246358,1550,0.782475019,0.112221368,0.020460358,0.77992278,0.216129032,0.391044776,0.059701493,0.146268657,0.032835821,0.020647021,0.004389092,15982,0.001888525
376,533,286.3858628,978.7642627,555.6030746,883.7068551,16526.80078,0.004690304,460462.9375,0.017743445,21980.89844,0.001891594,3179.547119,0.000721078,,,,,,,,,,,,,,0.309648101,,8855,0.001046357
477,534,87.00062159,874.1029494,597.7057832,1705.720047,19740.40039,0.005602323,430623.0313,0.016593596,17038.49023,0.001466269,5641.945801,0.001279516,0.144249513,0.2227294,0.5827558,1997,0.858428805,0.091653028,0.058275058,0.733880422,0.256885328,0.144249513,0.220272904,0.153996101,0.134502924,0.035920711,0.01111025,12638,0.001493378
533,535,12.73271652,375.6720283,386.9638421,2409.785634,18265.40039,0.005183718,510777.4688,0.019682261,21098.98633,0.0018157,27101.6875,0.006146293,0.2645694,0.645694,0.1722172,1676,0.752233956,0.155970755,0.017220172,0.543209877,0.167661098,0.206405694,0.06405694,0.209964413,0.120996441,0.056550247,0.009879631,9608,0.001135336
659,536,285.9464187,1220.342924,470.4857351,1446.505465,70143.89844,0.019906828,319810.5,0.012323554,50789.58984,0.004370762,246036.625,0.055797752,0.144249513,0.2227294,0.5827558,1997,0.858428805,0.091653028,0.058275058,0.733880422,0.256885328,0.144249513,0.220272904,0.153996101,0.134502924,0.025097456,0.01111025,6205,0.000733218
604,537,114.4459414,254.3543953,326.6124892,2460.390376,58389.30078,0.016570875,442253.5,0.017041763,10895.17969,0.000937598,11501.57422,0.0026084,0.251396648,0.113128492,0.7344255,2798,0.744250871,0.12195122,0.073404255,0.770613108,0.255897069,0.251396648,0.113128492,0.136871508,0.099162011,0.013836728,0.02148299,10507,0.001241567
483,538,75.80482159,103.0488323,116.8208597,1159.175304,158545,0.044995047,442459.5938,0.017049705,117656.3672,0.010125067,33922.67188,0.007693199,0.37588235,0.73529412,0.53819444,1284,0.761775853,0.183540877,0.053819444,0.674176776,0.264797508,0.370588235,0.073529412,0.161764706,0.038235294,0.06511801,0.011351799,4099,0.000484361
